suite,case,variant,batch_size,max_length,lora_rank,token_chunk,vocab_chunk,failure_type,oom_used_gib,oom_limit_gib,oom_exceeded_gib,xla_train_step_gib_per_chip,xla_report,source_csv
rank_sensitivity,rank_sensitivity_default_r64_b32_l2048_tc128_vc8192,default,32,2048,64,128,8192,resource_exhausted,,,,90.48,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_default_r64_b32_l2048_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,data/gemma3_270m_full_cce/raw/rank/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_results.csv
rank_sensitivity,rank_sensitivity_default_r64_b32_l4096_tc128_vc8192,default,32,4096,64,128,8192,resource_exhausted,,,,184.65,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_default_r64_b32_l4096_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,data/gemma3_270m_full_cce/raw/rank/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_results.csv
rank_sensitivity,rank_sensitivity_cce_r64_b32_l2048_tc128_vc8192,cce,32,2048,64,128,8192,compile_oom,28.54,15.75,12.79,29.65,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_cce_r64_b32_l2048_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,data/gemma3_270m_full_cce/raw/rank/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_results.csv
rank_sensitivity,rank_sensitivity_cce_r64_b32_l4096_tc128_vc8192,cce,32,4096,64,128,8192,compile_oom,59.49,15.75,43.74,60.6,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_cce_r64_b32_l4096_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,data/gemma3_270m_full_cce/raw/rank/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_results.csv
rank_sensitivity,rank_sensitivity_default_r64_b64_l512_tc128_vc8192,default,64,512,64,128,8192,compile_oom,56.74,15.75,41.0,57.85,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_default_r64_b64_l512_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,data/gemma3_270m_full_cce/raw/rank/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_results.csv
rank_sensitivity,rank_sensitivity_default_r64_b64_l1024_tc128_vc8192,default,64,1024,64,128,8192,resource_exhausted,,,,88.65,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_default_r64_b64_l1024_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,data/gemma3_270m_full_cce/raw/rank/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_results.csv
rank_sensitivity,rank_sensitivity_default_r64_b64_l2048_tc128_vc8192,default,64,2048,64,128,8192,resource_exhausted,,,,181.47,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_default_r64_b64_l2048_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,data/gemma3_270m_full_cce/raw/rank/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_results.csv
rank_sensitivity,rank_sensitivity_default_r64_b64_l4096_tc128_vc8192,default,64,4096,64,128,8192,resource_exhausted,,,,348.95,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_default_r64_b64_l4096_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,data/gemma3_270m_full_cce/raw/rank/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_results.csv
rank_sensitivity,rank_sensitivity_cce_r64_b64_l1024_tc128_vc8192,cce,64,1024,64,128,8192,compile_oom,25.1,15.75,9.36,26.21,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_cce_r64_b64_l1024_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,data/gemma3_270m_full_cce/raw/rank/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_results.csv
rank_sensitivity,rank_sensitivity_cce_r64_b64_l2048_tc128_vc8192,cce,64,2048,64,128,8192,compile_oom,51.87,15.75,36.13,52.98,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_cce_r64_b64_l2048_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,data/gemma3_270m_full_cce/raw/rank/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_results.csv
rank_sensitivity,rank_sensitivity_cce_r64_b64_l4096_tc128_vc8192,cce,64,4096,64,128,8192,compile_oom,106.76,15.75,91.01,107.86,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_cce_r64_b64_l4096_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,data/gemma3_270m_full_cce/raw/rank/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_results.csv
