suite,case,variant,batch_size,max_length,lora_rank,token_chunk,vocab_chunk,status,failure_type,tpu,chips,xla_train_step_gib_per_chip,runtime_peak_hbm_gb,runtime_hbm_limit_gb,mean_step_time_sec_excl_first,valid_tokens_per_sec_excl_first,wall_time_sec,xla_report
rank_sensitivity,rank_sensitivity_cce_r4_b16_l512_tc128_vc8192,cce,16,512,4,128,8192,ok,,v5litepod-1,1,4.93,1.387850752,16.909336064,0.2406455049999749,7380.1503169576545,44.09318320700004,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_cce_r4_b16_l512_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
rank_sensitivity,rank_sensitivity_cce_r4_b16_l1024_tc128_vc8192,cce,16,1024,4,128,8192,ok,,v5litepod-1,1,9.61,1.409075712,16.909336064,0.4696067309998852,3781.8878707691138,44.84320551000019,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_cce_r4_b16_l1024_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
rank_sensitivity,rank_sensitivity_cce_r4_b16_l2048_tc128_vc8192,cce,16,2048,4,128,8192,failed,compile_oom,v5litepod-1,1,16.91,,,,,,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_cce_r4_b16_l2048_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
rank_sensitivity,rank_sensitivity_cce_r4_b16_l4096_tc128_vc8192,cce,16,4096,4,128,8192,failed,compile_oom,v5litepod-1,1,34.18,,,,,,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_cce_r4_b16_l4096_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
rank_sensitivity,rank_sensitivity_default_r4_b32_l512_tc128_vc8192,default,32,512,4,128,8192,failed,compile_oom,v5litepod-1,1,21.3,,,,,,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_default_r4_b32_l512_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
rank_sensitivity,rank_sensitivity_default_r4_b32_l1024_tc128_vc8192,default,32,1024,4,128,8192,failed,compile_oom,v5litepod-1,1,45.62,,,,,,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_default_r4_b32_l1024_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
rank_sensitivity,rank_sensitivity_default_r4_b32_l2048_tc128_vc8192,default,32,2048,4,128,8192,failed,resource_exhausted,v5litepod-1,1,89.36,,,,,,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_default_r4_b32_l2048_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
rank_sensitivity,rank_sensitivity_default_r4_b32_l4096_tc128_vc8192,default,32,4096,4,128,8192,failed,resource_exhausted,v5litepod-1,1,180.32,,,,,,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_default_r4_b32_l4096_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
rank_sensitivity,rank_sensitivity_cce_r4_b32_l512_tc128_vc8192,cce,32,512,4,128,8192,ok,,v5litepod-1,1,8.12,1.413581824,16.909336064,0.4870512219999909,7292.8674430059555,46.455463849000125,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_cce_r4_b32_l512_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
rank_sensitivity,rank_sensitivity_cce_r4_b32_l1024_tc128_vc8192,cce,32,1024,4,128,8192,ok,,v5litepod-1,1,14.37,1.147218944,16.909336064,0.9997090130000288,3553.0338866714787,44.09259462299997,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_cce_r4_b32_l1024_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
rank_sensitivity,rank_sensitivity_cce_r4_b32_l2048_tc128_vc8192,cce,32,2048,4,128,8192,failed,compile_oom,v5litepod-1,1,28.34,,,,,,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_cce_r4_b32_l2048_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
rank_sensitivity,rank_sensitivity_cce_r4_b32_l4096_tc128_vc8192,cce,32,4096,4,128,8192,failed,compile_oom,v5litepod-1,1,62.27,,,,,,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_cce_r4_b32_l4096_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
rank_sensitivity,rank_sensitivity_default_r4_b64_l512_tc128_vc8192,default,64,512,4,128,8192,failed,compile_oom,v5litepod-1,1,57.33,,,,,,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_default_r4_b64_l512_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
rank_sensitivity,rank_sensitivity_default_r4_b64_l1024_tc128_vc8192,default,64,1024,4,128,8192,failed,resource_exhausted,v5litepod-1,1,87.53,,,,,,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_default_r4_b64_l1024_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
rank_sensitivity,rank_sensitivity_default_r4_b64_l2048_tc128_vc8192,default,64,2048,4,128,8192,failed,resource_exhausted,v5litepod-1,1,177.23,,,,,,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_default_r4_b64_l2048_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
rank_sensitivity,rank_sensitivity_default_r4_b64_l4096_tc128_vc8192,default,64,4096,4,128,8192,failed,resource_exhausted,v5litepod-1,1,340.9,,,,,,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_default_r4_b64_l4096_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
rank_sensitivity,rank_sensitivity_cce_r4_b64_l512_tc128_vc8192,cce,64,512,4,128,8192,ok,,v5litepod-1,1,14.14,1.126331392,16.909336064,0.8778770919998351,8156.039228326675,41.60252273099968,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_cce_r4_b64_l512_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
rank_sensitivity,rank_sensitivity_cce_r4_b64_l1024_tc128_vc8192,cce,64,1024,4,128,8192,failed,compile_oom,v5litepod-1,1,25.06,,,,,,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_cce_r4_b64_l1024_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
rank_sensitivity,rank_sensitivity_cce_r4_b64_l2048_tc128_vc8192,cce,64,2048,4,128,8192,failed,compile_oom,v5litepod-1,1,53.53,,,,,,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_cce_r4_b64_l2048_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
rank_sensitivity,rank_sensitivity_cce_r4_b64_l4096_tc128_vc8192,cce,64,4096,4,128,8192,failed,compile_oom,v5litepod-1,1,108.1,,,,,,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_cce_r4_b64_l4096_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
rank_sensitivity,rank_sensitivity_default_r16_b8_l512_tc128_vc8192,default,8,512,16,128,8192,ok,,v5litepod-1,1,6.85,1.382447104,16.909336064,0.101315319999685,8725.23523592235,43.43321377600023,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_default_r16_b8_l512_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
rank_sensitivity,rank_sensitivity_default_r16_b8_l1024_tc128_vc8192,default,8,1024,16,128,8192,ok,,v5litepod-1,1,13.1,1.148907008,16.909336064,0.2099996910001209,4209.530003544104,38.13471441699994,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_default_r16_b8_l1024_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
rank_sensitivity,rank_sensitivity_default_r16_b8_l2048_tc128_vc8192,default,8,2048,16,128,8192,failed,compile_oom,v5litepod-1,1,21.37,,,,,,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_default_r16_b8_l2048_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
rank_sensitivity,rank_sensitivity_default_r16_b8_l4096_tc128_vc8192,default,8,4096,16,128,8192,failed,compile_oom,v5litepod-1,1,50.47,,,,,,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_default_r16_b8_l4096_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
rank_sensitivity,rank_sensitivity_cce_r16_b8_l512_tc128_vc8192,cce,8,512,16,128,8192,ok,,v5litepod-1,1,3.03,1.38302464,16.909336064,0.1932332020001013,4574.783167954421,45.41301522100002,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_cce_r16_b8_l512_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
rank_sensitivity,rank_sensitivity_cce_r16_b8_l1024_tc128_vc8192,cce,8,1024,16,128,8192,ok,,v5litepod-1,1,5.3,1.428070912,16.909336064,0.2510066569998344,3521.8189452265533,46.562336163000055,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_cce_r16_b8_l1024_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
rank_sensitivity,rank_sensitivity_cce_r16_b8_l2048_tc128_vc8192,cce,8,2048,16,128,8192,ok,,v5litepod-1,1,12.05,1.43379712,16.909336064,0.5531438819998584,1598.1375348561232,46.8759208739998,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_cce_r16_b8_l2048_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
rank_sensitivity,rank_sensitivity_cce_r16_b8_l4096_tc128_vc8192,cce,8,4096,16,128,8192,failed,compile_oom,v5litepod-1,1,21.65,,,,,,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_cce_r16_b8_l4096_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
rank_sensitivity,rank_sensitivity_default_r16_b16_l512_tc128_vc8192,default,16,512,16,128,8192,ok,,v5litepod-1,1,12.57,1.419611136,16.909336064,0.1542273869999917,11515.464500478734,44.384374751,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_default_r16_b16_l512_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
rank_sensitivity,rank_sensitivity_default_r16_b16_l1024_tc128_vc8192,default,16,1024,16,128,8192,failed,compile_oom,v5litepod-1,1,21.36,,,,,,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_default_r16_b16_l1024_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
rank_sensitivity,rank_sensitivity_default_r16_b16_l2048_tc128_vc8192,default,16,2048,16,128,8192,failed,compile_oom,v5litepod-1,1,48.2,,,,,,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_default_r16_b16_l2048_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
rank_sensitivity,rank_sensitivity_default_r16_b16_l4096_tc128_vc8192,default,16,4096,16,128,8192,failed,resource_exhausted,v5litepod-1,1,93.66,,,,,,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_default_r16_b16_l4096_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
rank_sensitivity,rank_sensitivity_cce_r16_b16_l512_tc128_vc8192,cce,16,512,16,128,8192,ok,,v5litepod-1,1,4.98,1.419352064,16.909336064,0.2891258750000816,6142.653264774379,44.54288604400017,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_cce_r16_b16_l512_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
rank_sensitivity,rank_sensitivity_cce_r16_b16_l1024_tc128_vc8192,cce,16,1024,16,128,8192,ok,,v5litepod-1,1,9.65,1.433532928,16.909336064,0.4711321599997973,3769.642895956761,45.40331418100004,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_cce_r16_b16_l1024_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
rank_sensitivity,rank_sensitivity_cce_r16_b16_l2048_tc128_vc8192,cce,16,2048,16,128,8192,failed,compile_oom,v5litepod-1,1,16.42,,,,,,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_cce_r16_b16_l2048_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
rank_sensitivity,rank_sensitivity_cce_r16_b16_l4096_tc128_vc8192,cce,16,4096,16,128,8192,failed,compile_oom,v5litepod-1,1,33.87,,,,,,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_cce_r16_b16_l4096_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
rank_sensitivity,rank_sensitivity_default_r16_b32_l512_tc128_vc8192,default,32,512,16,128,8192,failed,compile_oom,v5litepod-1,1,21.32,,,,,,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_default_r16_b32_l512_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
rank_sensitivity,rank_sensitivity_default_r16_b32_l1024_tc128_vc8192,default,32,1024,16,128,8192,failed,compile_oom,v5litepod-1,1,45.45,,,,,,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_default_r16_b32_l1024_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
rank_sensitivity,rank_sensitivity_default_r16_b32_l2048_tc128_vc8192,default,32,2048,16,128,8192,failed,resource_exhausted,v5litepod-1,1,89.54,,,,,,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_default_r16_b32_l2048_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
rank_sensitivity,rank_sensitivity_default_r16_b32_l4096_tc128_vc8192,default,32,4096,16,128,8192,failed,resource_exhausted,v5litepod-1,1,180.68,,,,,,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_default_r16_b32_l4096_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
rank_sensitivity,rank_sensitivity_cce_r16_b32_l512_tc128_vc8192,cce,32,512,16,128,8192,ok,,v5litepod-1,1,8.13,1.443377664,16.909336064,0.4428288829999474,8021.157012019973,46.541255458999785,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_cce_r16_b32_l512_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
rank_sensitivity,rank_sensitivity_cce_r16_b32_l1024_tc128_vc8192,cce,32,1024,16,128,8192,ok,,v5litepod-1,1,14.26,1.17110016,16.909336064,0.9474104020000595,3749.167195654009,45.16655489300001,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_cce_r16_b32_l1024_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
rank_sensitivity,rank_sensitivity_cce_r16_b32_l2048_tc128_vc8192,cce,32,2048,16,128,8192,failed,compile_oom,v5litepod-1,1,28.88,,,,,,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_cce_r16_b32_l2048_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
rank_sensitivity,rank_sensitivity_cce_r16_b32_l4096_tc128_vc8192,cce,32,4096,16,128,8192,failed,compile_oom,v5litepod-1,1,62.61,,,,,,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_cce_r16_b32_l4096_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
rank_sensitivity,rank_sensitivity_default_r16_b64_l512_tc128_vc8192,default,64,512,16,128,8192,failed,compile_oom,v5litepod-1,1,57.41,,,,,,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_default_r16_b64_l512_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
rank_sensitivity,rank_sensitivity_default_r16_b64_l1024_tc128_vc8192,default,64,1024,16,128,8192,failed,resource_exhausted,v5litepod-1,1,88.02,,,,,,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_default_r16_b64_l1024_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
rank_sensitivity,rank_sensitivity_default_r16_b64_l2048_tc128_vc8192,default,64,2048,16,128,8192,failed,resource_exhausted,v5litepod-1,1,177.59,,,,,,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_default_r16_b64_l2048_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
rank_sensitivity,rank_sensitivity_default_r16_b64_l4096_tc128_vc8192,default,64,4096,16,128,8192,failed,resource_exhausted,v5litepod-1,1,342.22,,,,,,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_default_r16_b64_l4096_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
rank_sensitivity,rank_sensitivity_cce_r16_b64_l512_tc128_vc8192,cce,64,512,16,128,8192,ok,,v5litepod-1,1,14.13,1.149143552,16.909336064,0.9212527560002854,7772.02559597855,40.23652170999958,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_cce_r16_b64_l512_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
rank_sensitivity,rank_sensitivity_cce_r16_b64_l1024_tc128_vc8192,cce,64,1024,16,128,8192,failed,compile_oom,v5litepod-1,1,25.16,,,,,,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_cce_r16_b64_l1024_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
rank_sensitivity,rank_sensitivity_cce_r16_b64_l2048_tc128_vc8192,cce,64,2048,16,128,8192,failed,compile_oom,v5litepod-1,1,53.87,,,,,,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_cce_r16_b64_l2048_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
rank_sensitivity,rank_sensitivity_cce_r16_b64_l4096_tc128_vc8192,cce,64,4096,16,128,8192,failed,compile_oom,v5litepod-1,1,108.75,,,,,,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_cce_r16_b64_l4096_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
rank_sensitivity,rank_sensitivity_default_r64_b8_l512_tc128_vc8192,default,8,512,64,128,8192,ok,,v5litepod-1,1,6.96,1.4805248,16.909336064,0.2840019049999682,3112.65517743657,45.49775876999957,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_default_r64_b8_l512_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
rank_sensitivity,rank_sensitivity_default_r64_b8_l1024_tc128_vc8192,default,8,1024,64,128,8192,ok,,v5litepod-1,1,13.25,1.239379456,16.909336064,0.1628677259996038,5427.717459517732,40.742388183,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_default_r64_b8_l1024_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
rank_sensitivity,rank_sensitivity_default_r64_b8_l2048_tc128_vc8192,default,8,2048,64,128,8192,failed,compile_oom,v5litepod-1,1,21.55,,,,,,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_default_r64_b8_l2048_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
rank_sensitivity,rank_sensitivity_default_r64_b8_l4096_tc128_vc8192,default,8,4096,64,128,8192,failed,compile_oom,v5litepod-1,1,51.07,,,,,,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_default_r64_b8_l4096_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
rank_sensitivity,rank_sensitivity_cce_r64_b8_l512_tc128_vc8192,cce,8,512,64,128,8192,ok,,v5litepod-1,1,3.14,1.481112064,16.909336064,0.1466808679997484,6026.689179406247,46.94931349299986,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_cce_r64_b8_l512_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
rank_sensitivity,rank_sensitivity_cce_r64_b8_l1024_tc128_vc8192,cce,8,1024,64,128,8192,ok,,v5litepod-1,1,5.45,1.525720064,16.909336064,0.2982182539999485,2964.271932194173,48.855326096999306,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_cce_r64_b8_l1024_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
rank_sensitivity,rank_sensitivity_cce_r64_b8_l2048_tc128_vc8192,cce,8,2048,64,128,8192,ok,,v5litepod-1,1,12.28,1.544305664,16.909336064,0.5041606970007706,1753.4091912734896,49.84951969099984,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_cce_r64_b8_l2048_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
rank_sensitivity,rank_sensitivity_cce_r64_b8_l4096_tc128_vc8192,cce,8,4096,64,128,8192,failed,compile_oom,v5litepod-1,1,22.1,,,,,,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_cce_r64_b8_l4096_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
rank_sensitivity,rank_sensitivity_default_r64_b16_l512_tc128_vc8192,default,16,512,64,128,8192,ok,,v5litepod-1,1,12.71,1.526024704,16.909336064,0.1544951369996852,11495.50746055922,50.33680741799981,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_default_r64_b16_l512_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
rank_sensitivity,rank_sensitivity_default_r64_b16_l1024_tc128_vc8192,default,16,1024,64,128,8192,failed,compile_oom,v5litepod-1,1,21.54,,,,,,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_default_r64_b16_l1024_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
rank_sensitivity,rank_sensitivity_default_r64_b16_l2048_tc128_vc8192,default,16,2048,64,128,8192,failed,compile_oom,v5litepod-1,1,48.16,,,,,,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_default_r64_b16_l2048_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
rank_sensitivity,rank_sensitivity_default_r64_b16_l4096_tc128_vc8192,default,16,4096,64,128,8192,failed,resource_exhausted,v5litepod-1,1,94.56,,,,,,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_default_r64_b16_l4096_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
rank_sensitivity,rank_sensitivity_cce_r64_b16_l512_tc128_vc8192,cce,16,512,64,128,8192,ok,,v5litepod-1,1,5.16,1.525592576,16.909336064,0.2411519010001939,7364.652704929628,48.74977313399995,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_cce_r64_b16_l512_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
rank_sensitivity,rank_sensitivity_cce_r64_b16_l1024_tc128_vc8192,cce,16,1024,64,128,8192,ok,,v5litepod-1,1,9.87,1.544580096,16.909336064,0.5196982669995123,3417.36756263162,48.648699071999545,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_cce_r64_b16_l1024_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
rank_sensitivity,rank_sensitivity_cce_r64_b16_l2048_tc128_vc8192,cce,16,2048,64,128,8192,failed,compile_oom,v5litepod-1,1,16.87,,,,,,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_cce_r64_b16_l2048_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
rank_sensitivity,rank_sensitivity_cce_r64_b16_l4096_tc128_vc8192,cce,16,4096,64,128,8192,failed,compile_oom,v5litepod-1,1,35.04,,,,,,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_cce_r64_b16_l4096_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
rank_sensitivity,rank_sensitivity_default_r64_b32_l512_tc128_vc8192,default,32,512,64,128,8192,failed,compile_oom,v5litepod-1,1,21.45,,,,,,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_default_r64_b32_l512_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
rank_sensitivity,rank_sensitivity_default_r64_b32_l1024_tc128_vc8192,default,32,1024,64,128,8192,failed,compile_oom,v5litepod-1,1,45.91,,,,,,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_default_r64_b32_l1024_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
rank_sensitivity,rank_sensitivity_default_r64_b32_l2048_tc128_vc8192,default,32,2048,64,128,8192,failed,resource_exhausted,v5litepod-1,1,90.48,,,,,,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_default_r64_b32_l2048_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
rank_sensitivity,rank_sensitivity_default_r64_b32_l4096_tc128_vc8192,default,32,4096,64,128,8192,failed,resource_exhausted,v5litepod-1,1,184.65,,,,,,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_default_r64_b32_l4096_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
