allow_download,backend,benchmark_wall_time_sec,capacity_tokens_per_sec,case_name,cce_enabled,cce_loop_count,chips,chunk_configuration,compile_time_estimate_method,compile_time_sec,dataset_mode,elapsed_sec,enable_gemma4_hf_loader,experiment_id,final_loss,first_step_time_sec,fsdp_degree,global_batch_size,google_tunix_version,hostname,hostname_manifest,jax_version,learning_rate,log_path,lora_alpha,lora_rank,loss_impl,max_inflight,max_steps,mean_loss,measured_step_count,measured_steps,measured_time_sec,median_step_time_sec,mesh_configuration,model_id,model_name,model_path,model_size,model_source,num_examples,p95_step_time_sec,preset,profiler_enabled,profiler_path,repeat_index,returncode,run_dir,run_id,runtime_hbm_headroom_gb,runtime_hbm_limit_gb,runtime_hbm_peak_gb,seed,sequence_length,shape,status,steady_state_mean_step_time_sec,steps_recorded,summary_hostname,summary_mean_step_time_sec_excl_first,summary_tpu_name,summary_tpu_zone,summary_valid_tokens_per_sec_excl_first,timestamp,timestamp_manifest,token_chunk,token_loop_count,tokenizer_path,tokenizer_source,tokens_per_sec,tp_degree,tpu_type,tpu_worker_id,tpu_worker_id_manifest,tunix_accel_version,vocab_chunk,vocab_loop_count,vocab_size,warmup_steps,xla_dir,xla_planned_hbm_gib_per_chip,xla_report_path,source_file,error_message,failure_type,oom_exceeded_gib,oom_limit_gib,oom_used_gib
False,tpu-v5e,101.07690223000009,156107.9437304107,exp0042_fsdp1_tp4_b16_l1024_default_ce_r0,False,,4,default_ce,"max(first_step_time - steady_median, 0)",41.73599846449997,synthetic,131.12166787399974,False,42,0.03731781616806984,41.84095736600011,1,16,0.1.7,t1v-n-402a6d5e-w-0,t1v-n-402a6d5e-w-0,0.10.1,0.0002,/tmp/v5e-cce-full/core/runs/exp0042_fsdp1_tp4_b16_l1024_default_ce_r0/runner.log,32.0,16,default_ce,1,13,0.9433731218943229,10,10,1.0495301910000308,0.1049589015001402,"fsdp=1,tp=4",google/gemma-3-270m-it,Gemma3 270M,gs://gemma-data/checkpoints/gemma3-270m-it,270m,gcs,2048,0.10535242600008132,core,False,,0,0,/tmp/v5e-cce-full/core/runs/exp0042_fsdp1_tp4_b16_l1024_default_ce_r0,20260609T171229Z,63.592892416,67.637338112,4.044445696,0,1024,b16/L1024,success,0.10495301910000307,13,t1v-n-402a6d5e-w-0,3.59167246574998,,,499.48875269320905,2026-06-09T17:48:35+00:00,2026-06-09T17:12:29+00:00,,,gs://gemma-data/tokenizers/tokenizer_gemma3.model,sentencepiece,17127.6635528434,4,v5litepod-4,,,0.1.0,,,262144,3,/tmp/v5e-cce-full/core/runs/exp0042_fsdp1_tp4_b16_l1024_default_ce_r0/xla,6.86,/tmp/v5e-cce-full/core/runs/exp0042_fsdp1_tp4_b16_l1024_default_ce_r0/xla/module_0934.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,/private/tmp/v5e-cce-full-local/combined/core/results/shard_0.jsonl,,,,,
False,tpu-v5e,149.84974803900013,4184.4864656732725,exp0043_fsdp1_tp4_b16_l1024_tc128_vc8192_r0,True,256,4,128/8192,"max(first_step_time - steady_median, 0)",39.25563359900002,synthetic,176.6634019889998,False,43,0.0386296883225441,43.17114587700007,1,16,0.1.7,t1v-n-8132e94c-w-0,t1v-n-8132e94c-w-0,0.10.1,0.0002,/tmp/v5e-cce-full/core/runs/exp0043_fsdp1_tp4_b16_l1024_tc128_vc8192_r0/runner.log,32.0,16,cce,1,13,0.9488787688314915,10,10,39.15414743100109,3.915512278000051,"fsdp=1,tp=4",google/gemma-3-270m-it,Gemma3 270M,gs://gemma-data/checkpoints/gemma3-270m-it,270m,gcs,2048,3.9165995130001647,core,False,,0,0,/tmp/v5e-cce-full/core/runs/exp0043_fsdp1_tp4_b16_l1024_tc128_vc8192_r0,20260609T171229Z,63.613949952,67.637338112,4.02338816,0,1024,b16/L1024,success,3.915414743100109,13,t1v-n-8132e94c-w-0,7.434508605000095,,,241.30713881929486,2026-06-09T18:03:51+00:00,2026-06-09T17:12:29+00:00,128,8,gs://gemma-data/tokenizers/tokenizer_gemma3.model,sentencepiece,459.10845158046106,4,v5litepod-4,,,0.1.0,8192,32,262144,3,/tmp/v5e-cce-full/core/runs/exp0043_fsdp1_tp4_b16_l1024_tc128_vc8192_r0/xla,3.06,/tmp/v5e-cce-full/core/runs/exp0043_fsdp1_tp4_b16_l1024_tc128_vc8192_r0/xla/module_0972.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,/private/tmp/v5e-cce-full-local/combined/core/results/shard_1.jsonl,,,,,
False,tpu-v5e,124.2184525169996,8756.075642361957,exp0044_fsdp1_tp4_b16_l1024_tc128_vc32768_r0,True,64,4,128/32768,"max(first_step_time - steady_median, 0)",41.32000495550005,synthetic,152.05490593199966,False,44,0.034872349351644516,43.191212910000104,1,16,0.1.7,t1v-n-402a6d5e-w-0,t1v-n-402a6d5e-w-0,0.10.1,0.0002,/tmp/v5e-cce-full/core/runs/exp0044_fsdp1_tp4_b16_l1024_tc128_vc32768_r0/runner.log,32.0,16,cce,1,13,0.9341226125565859,10,10,18.71157887299887,1.8712079545000506,"fsdp=1,tp=4",google/gemma-3-270m-it,Gemma3 270M,gs://gemma-data/checkpoints/gemma3-270m-it,270m,gcs,2048,1.872072628999831,core,False,,0,0,/tmp/v5e-cce-full/core/runs/exp0044_fsdp1_tp4_b16_l1024_tc128_vc32768_r0,20260609T171229Z,63.613005824,67.637338112,4.024332288,0,1024,b16/L1024,success,1.871157887299887,13,t1v-n-402a6d5e-w-0,5.408406685166597,,,331.705824733988,2026-06-09T17:51:07+00:00,2026-06-09T17:12:29+00:00,128,8,gs://gemma-data/tokenizers/tokenizer_gemma3.model,sentencepiece,960.6885726751619,4,v5litepod-4,,,0.1.0,32768,8,262144,3,/tmp/v5e-cce-full/core/runs/exp0044_fsdp1_tp4_b16_l1024_tc128_vc32768_r0/xla,3.06,/tmp/v5e-cce-full/core/runs/exp0044_fsdp1_tp4_b16_l1024_tc128_vc32768_r0/xla/module_0972.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,/private/tmp/v5e-cce-full-local/combined/core/results/shard_0.jsonl,,,,,
False,tpu-v5e,116.35457064100001,13335.848320434274,exp0045_fsdp1_tp4_b16_l1024_tc256_vc32768_r0,True,32,4,256/32768,"max(first_step_time - steady_median, 0)",41.992203248999886,synthetic,144.5769126340001,False,45,0.03235166519880295,43.22094337999988,1,16,0.1.7,t1v-n-8132e94c-w-0,t1v-n-8132e94c-w-0,0.10.1,0.0002,/tmp/v5e-cce-full/core/runs/exp0045_fsdp1_tp4_b16_l1024_tc256_vc32768_r0/runner.log,32.0,16,cce,1,13,0.9338968937786726,10,10,12.28568262500039,1.228740130999995,"fsdp=1,tp=4",google/gemma-3-270m-it,Gemma3 270M,gs://gemma-data/checkpoints/gemma3-270m-it,270m,gcs,2048,1.2291154750000715,core,False,,0,0,/tmp/v5e-cce-full/core/runs/exp0045_fsdp1_tp4_b16_l1024_tc256_vc32768_r0,20260609T171229Z,63.606552576,67.637338112,4.030785536,0,1024,b16/L1024,success,1.2285682625000391,13,t1v-n-8132e94c-w-0,4.767903575833391,,,376.2659985602631,2026-06-09T18:06:15+00:00,2026-06-09T17:12:29+00:00,256,4,gs://gemma-data/tokenizers/tokenizer_gemma3.model,sentencepiece,1463.1665613288972,4,v5litepod-4,,,0.1.0,32768,8,262144,3,/tmp/v5e-cce-full/core/runs/exp0045_fsdp1_tp4_b16_l1024_tc256_vc32768_r0/xla,3.06,/tmp/v5e-cce-full/core/runs/exp0045_fsdp1_tp4_b16_l1024_tc256_vc32768_r0/xla/module_0973.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,/private/tmp/v5e-cce-full-local/combined/core/results/shard_1.jsonl,,,,,
False,tpu-v5e,112.27437371499991,17327.126191991643,exp0046_fsdp1_tp4_b16_l1024_tc512_vc32768_r0,True,16,4,512/32768,"max(first_step_time - steady_median, 0)",42.46208159799994,synthetic,141.0001239789999,False,46,0.03727341815829277,43.40780623699993,1,16,0.1.7,t1v-n-402a6d5e-w-0,t1v-n-402a6d5e-w-0,0.10.1,0.0002,/tmp/v5e-cce-full/core/runs/exp0046_fsdp1_tp4_b16_l1024_tc512_vc32768_r0/runner.log,32.0,16,cce,1,13,0.9484327389643743,10,10,9.455693817000338,0.9457246389999909,"fsdp=1,tp=4",google/gemma-3-270m-it,Gemma3 270M,gs://gemma-data/checkpoints/gemma3-270m-it,270m,gcs,2048,0.9459375589999581,core,False,,0,0,/tmp/v5e-cce-full/core/runs/exp0046_fsdp1_tp4_b16_l1024_tc512_vc32768_r0,20260609T171229Z,63.604629504,67.637338112,4.032708608,0,1024,b16/L1024,success,0.9455693817000338,13,t1v-n-402a6d5e-w-0,4.499429475833343,,,398.7172172906948,2026-06-09T17:53:29+00:00,2026-06-09T17:12:29+00:00,512,2,gs://gemma-data/tokenizers/tokenizer_gemma3.model,sentencepiece,1901.0767848342396,4,v5litepod-4,,,0.1.0,32768,8,262144,3,/tmp/v5e-cce-full/core/runs/exp0046_fsdp1_tp4_b16_l1024_tc512_vc32768_r0/xla,3.13,/tmp/v5e-cce-full/core/runs/exp0046_fsdp1_tp4_b16_l1024_tc512_vc32768_r0/xla/module_0976.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,/private/tmp/v5e-cce-full-local/combined/core/results/shard_0.jsonl,,,,,
False,tpu-v5e,111.59510833899958,19233.015600432227,exp0047_fsdp1_tp4_b16_l1024_tc512_vc65536_r0,True,8,4,512/65536,"max(first_step_time - steady_median, 0)",42.371351409499994,synthetic,138.63104875,False,47,0.03744874522089958,43.22316959799991,1,16,0.1.7,t1v-n-8132e94c-w-0,t1v-n-8132e94c-w-0,0.10.1,0.0002,/tmp/v5e-cce-full/core/runs/exp0047_fsdp1_tp4_b16_l1024_tc512_vc65536_r0/runner.log,32.0,16,cce,1,13,0.946983646028317,10,10,8.518684922000375,0.8518181884999194,"fsdp=1,tp=4",google/gemma-3-270m-it,Gemma3 270M,gs://gemma-data/checkpoints/gemma3-270m-it,270m,gcs,2048,0.8546811520000119,core,False,,0,0,/tmp/v5e-cce-full/core/runs/exp0047_fsdp1_tp4_b16_l1024_tc512_vc65536_r0,20260609T171229Z,63.603494912,67.637338112,4.0338432,0,1024,b16/L1024,success,0.8518684922000375,13,t1v-n-8132e94c-w-0,4.423088025500003,,,405.59898190070487,2026-06-09T18:08:34+00:00,2026-06-09T17:12:29+00:00,512,2,gs://gemma-data/tokenizers/tokenizer_gemma3.model,sentencepiece,2110.1848659263287,4,v5litepod-4,,,0.1.0,65536,4,262144,3,/tmp/v5e-cce-full/core/runs/exp0047_fsdp1_tp4_b16_l1024_tc512_vc65536_r0/xla,3.2,/tmp/v5e-cce-full/core/runs/exp0047_fsdp1_tp4_b16_l1024_tc512_vc65536_r0/xla/module_0974.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,/private/tmp/v5e-cce-full-local/combined/core/results/shard_1.jsonl,,,,,
False,tpu-v5e,99.47657994400015,162801.88434208528,exp0048_fsdp1_tp4_b32_l512_default_ce_r0,False,,4,default_ce,"max(first_step_time - steady_median, 0)",42.09326975049976,synthetic,129.6244462169998,False,48,0.03416527435183525,42.1939244729997,1,32,0.1.7,t1v-n-402a6d5e-w-0,t1v-n-402a6d5e-w-0,0.10.1,0.0002,/tmp/v5e-cce-full/core/runs/exp0048_fsdp1_tp4_b32_l512_default_ce_r0/runner.log,32.0,16,default_ce,1,13,0.949483070235986,10,10,1.0063765579993742,0.10065472249993945,"fsdp=1,tp=4",google/gemma-3-270m-it,Gemma3 270M,gs://gemma-data/checkpoints/gemma3-270m-it,270m,gcs,2048,0.10171522799964805,core,False,,0,0,/tmp/v5e-cce-full/core/runs/exp0048_fsdp1_tp4_b32_l512_default_ce_r0,20260609T171229Z,63.58962432,67.637338112,4.047713792,0,512,b32/L512,success,0.10063765579993741,13,t1v-n-402a6d5e-w-0,3.586211972499958,,,1005.1460132050822,2026-06-09T17:55:38+00:00,2026-06-09T17:12:29+00:00,,,gs://gemma-data/tokenizers/tokenizer_gemma3.model,sentencepiece,35922.9353194279,4,v5litepod-4,,,0.1.0,,,262144,3,/tmp/v5e-cce-full/core/runs/exp0048_fsdp1_tp4_b32_l512_default_ce_r0/xla,6.59,/tmp/v5e-cce-full/core/runs/exp0048_fsdp1_tp4_b32_l512_default_ce_r0/xla/module_0927.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,/private/tmp/v5e-cce-full-local/combined/core/results/shard_0.jsonl,,,,,
False,tpu-v5e,150.869216176,4180.89742871899,exp0049_fsdp1_tp4_b32_l512_tc128_vc8192_r0,True,128,4,128/8192,"max(first_step_time - steady_median, 0)",39.29021799599991,synthetic,178.35773779400006,False,49,0.0354592427611351,43.20896906300004,1,32,0.1.7,t1v-n-8132e94c-w-0,t1v-n-8132e94c-w-0,0.10.1,0.0002,/tmp/v5e-cce-full/core/runs/exp0049_fsdp1_tp4_b32_l512_tc128_vc8192_r0/runner.log,32.0,16,cce,1,13,0.9453260027445279,10,10,39.18775879900022,3.91875106700013,"fsdp=1,tp=4",google/gemma-3-270m-it,Gemma3 270M,gs://gemma-data/checkpoints/gemma3-270m-it,270m,gcs,2048,3.920246612000028,core,False,,0,0,/tmp/v5e-cce-full/core/runs/exp0049_fsdp1_tp4_b32_l512_tc128_vc8192_r0,20260609T171229Z,63.609135104,67.637338112,4.028203008,0,512,b32/L512,success,3.9187758799000223,13,t1v-n-8132e94c-w-0,7.4280480150833155,,,485.2777821773727,2026-06-09T18:11:32+00:00,2026-06-09T17:12:29+00:00,128,4,gs://gemma-data/tokenizers/tokenizer_gemma3.model,sentencepiece,922.5329824404841,4,v5litepod-4,,,0.1.0,8192,32,262144,3,/tmp/v5e-cce-full/core/runs/exp0049_fsdp1_tp4_b32_l512_tc128_vc8192_r0/xla,2.77,/tmp/v5e-cce-full/core/runs/exp0049_fsdp1_tp4_b32_l512_tc128_vc8192_r0/xla/module_0965.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,/private/tmp/v5e-cce-full-local/combined/core/results/shard_1.jsonl,,,,,
False,tpu-v5e,123.81300276399998,8763.913108693781,exp0050_fsdp1_tp4_b32_l512_tc128_vc32768_r0,True,32,4,128/32768,"max(first_step_time - steady_median, 0)",41.28187858850015,synthetic,151.59551901999976,False,50,0.02902385964989662,43.15090884600022,1,32,0.1.7,t1v-n-402a6d5e-w-0,t1v-n-402a6d5e-w-0,0.10.1,0.0002,/tmp/v5e-cce-full/core/runs/exp0050_fsdp1_tp4_b32_l512_tc128_vc32768_r0/runner.log,32.0,16,cce,1,13,0.9238219713935485,10,10,18.69484532399929,1.8690302575000715,"fsdp=1,tp=4",google/gemma-3-270m-it,Gemma3 270M,gs://gemma-data/checkpoints/gemma3-270m-it,270m,gcs,2048,1.8727649319998818,core,False,,0,0,/tmp/v5e-cce-full/core/runs/exp0050_fsdp1_tp4_b32_l512_tc128_vc32768_r0,20260609T171229Z,63.608182784,67.637338112,4.029155328,0,512,b32/L512,success,1.869484532399929,13,t1v-n-402a6d5e-w-0,5.399523513333254,,,667.5897711650894,2026-06-09T17:58:10+00:00,2026-06-09T17:12:29+00:00,128,4,gs://gemma-data/tokenizers/tokenizer_gemma3.model,sentencepiece,1933.7950848724217,4,v5litepod-4,,,0.1.0,32768,8,262144,3,/tmp/v5e-cce-full/core/runs/exp0050_fsdp1_tp4_b32_l512_tc128_vc32768_r0/xla,2.77,/tmp/v5e-cce-full/core/runs/exp0050_fsdp1_tp4_b32_l512_tc128_vc32768_r0/xla/module_0965.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,/private/tmp/v5e-cce-full-local/combined/core/results/shard_0.jsonl,,,,,
False,tpu-v5e,115.80806823700004,13396.5459920152,exp0051_fsdp1_tp4_b32_l512_tc256_vc32768_r0,True,16,4,256/32768,"max(first_step_time - steady_median, 0)",42.07282123100026,synthetic,141.59751015099982,False,51,0.030776208266615868,43.295841782000025,1,32,0.1.7,t1v-n-8132e94c-w-0,t1v-n-8132e94c-w-0,0.10.1,0.0002,/tmp/v5e-cce-full/core/runs/exp0051_fsdp1_tp4_b32_l512_tc256_vc32768_r0/runner.log,32.0,16,cce,1,13,0.9235476655169175,10,10,12.230018102998656,1.2230205509997631,"fsdp=1,tp=4",google/gemma-3-270m-it,Gemma3 270M,gs://gemma-data/checkpoints/gemma3-270m-it,270m,gcs,2048,1.2237878060000185,core,False,,0,0,/tmp/v5e-cce-full/core/runs/exp0051_fsdp1_tp4_b32_l512_tc256_vc32768_r0,20260609T171229Z,63.601717248,67.637338112,4.035620864,0,512,b32/L512,success,1.2230018102998657,13,t1v-n-8132e94c-w-0,4.732118711666582,,,761.7447672603201,2026-06-09T18:13:54+00:00,2026-06-09T17:12:29+00:00,256,2,gs://gemma-data/tokenizers/tokenizer_gemma3.model,sentencepiece,2956.0054364217135,4,v5litepod-4,,,0.1.0,32768,8,262144,3,/tmp/v5e-cce-full/core/runs/exp0051_fsdp1_tp4_b32_l512_tc256_vc32768_r0/xla,2.77,/tmp/v5e-cce-full/core/runs/exp0051_fsdp1_tp4_b32_l512_tc256_vc32768_r0/xla/module_0966.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,/private/tmp/v5e-cce-full-local/combined/core/results/shard_1.jsonl,,,,,
False,tpu-v5e,112.01576933800015,17405.76292605926,exp0052_fsdp1_tp4_b32_l512_tc512_vc32768_r0,True,8,4,512/32768,"max(first_step_time - steady_median, 0)",42.34169900000006,synthetic,143.10955593000017,False,52,0.02961309440433979,43.28308769000023,1,32,0.1.7,t1v-n-402a6d5e-w-0,t1v-n-402a6d5e-w-0,0.10.1,0.0002,/tmp/v5e-cce-full/core/runs/exp0052_fsdp1_tp4_b32_l512_tc512_vc32768_r0/runner.log,32.0,16,cce,1,13,0.904485997528984,10,10,9.412974352000674,0.9413886900001671,"fsdp=1,tp=4",google/gemma-3-270m-it,Gemma3 270M,gs://gemma-data/checkpoints/gemma3-270m-it,270m,gcs,2048,0.9418360999998185,core,False,,0,0,/tmp/v5e-cce-full/core/runs/exp0052_fsdp1_tp4_b32_l512_tc512_vc32768_r0,20260609T171229Z,63.599798272,67.637338112,4.03753984,0,512,b32/L512,success,0.9412974352000674,13,t1v-n-402a6d5e-w-0,4.496995391083412,,,801.5722395032817,2026-06-09T18:00:33+00:00,2026-06-09T17:12:29+00:00,512,1,gs://gemma-data/tokenizers/tokenizer_gemma3.model,sentencepiece,3840.656380022548,4,v5litepod-4,,,0.1.0,32768,8,262144,3,/tmp/v5e-cce-full/core/runs/exp0052_fsdp1_tp4_b32_l512_tc512_vc32768_r0/xla,2.85,/tmp/v5e-cce-full/core/runs/exp0052_fsdp1_tp4_b32_l512_tc512_vc32768_r0/xla/module_0969.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,/private/tmp/v5e-cce-full-local/combined/core/results/shard_0.jsonl,,,,,
False,tpu-v5e,110.87302449900017,19320.37133519357,exp0053_fsdp1_tp4_b32_l512_tc512_vc65536_r0,True,4,4,512/65536,"max(first_step_time - steady_median, 0)",42.40417319949984,synthetic,137.65875953400018,False,53,0.03269743546843529,43.252216767999926,1,32,0.1.7,t1v-n-8132e94c-w-0,t1v-n-8132e94c-w-0,0.10.1,0.0002,/tmp/v5e-cce-full/core/runs/exp0053_fsdp1_tp4_b32_l512_tc512_vc65536_r0/runner.log,32.0,16,cce,1,13,0.943163853425246,10,10,8.48016827200172,0.8480435685000884,"fsdp=1,tp=4",google/gemma-3-270m-it,Gemma3 270M,gs://gemma-data/checkpoints/gemma3-270m-it,270m,gcs,2048,0.8487716480003655,core,False,,0,0,/tmp/v5e-cce-full/core/runs/exp0053_fsdp1_tp4_b32_l512_tc512_vc65536_r0,20260609T171229Z,63.59867392,67.637338112,4.038664192,0,512,b32/L512,success,0.848016827200172,13,t1v-n-8132e94c-w-0,4.385977143833467,,,821.8617079969748,2026-06-09T18:16:12+00:00,2026-06-09T17:12:29+00:00,512,1,gs://gemma-data/tokenizers/tokenizer_gemma3.model,sentencepiece,4263.122952331042,4,v5litepod-4,,,0.1.0,65536,4,262144,3,/tmp/v5e-cce-full/core/runs/exp0053_fsdp1_tp4_b32_l512_tc512_vc65536_r0/xla,2.91,/tmp/v5e-cce-full/core/runs/exp0053_fsdp1_tp4_b32_l512_tc512_vc65536_r0/xla/module_0967.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt,/private/tmp/v5e-cce-full-local/combined/core/results/shard_1.jsonl,,,,,
